brand,brand_topic_num,brand_topic_name,brand_positive,brand_neutral,brand_negative
Tango,55,"posted, photo, just",0.0,0.0,0.0
Tango,56,"officialcatcoin, catcoin, giveaway",0.0,0.0,0.0
Tango,57,"metro_tv, mandiri, terbaik",0.0,0.0,0.0
Tango,58,"goooo, umurnya, kmu",0.0,0.0,0.0
SilverQueen,-1,"yg, indonesia, brand",0.9252608073385138,0.8978281915187836,0.6288904547691345
SilverQueen,0,"the, and, to",0.9732695817947388,0.6095626950263977,0.0
SilverQueen,1,"diskon, brand, promo",0.9975820779800415,0.9646638631820679,0.0
SilverQueen,2,"yg, ga, aja",0.9940046469370524,0.9715317189693451,0.0
SilverQueen,3,"chef, zahra, gozali",0.0,0.0,0.0
SilverQueen,4,"dennysantoso, indonesia, tarikuang",0.8016194303830465,0.9413338303565979,0.0
SilverQueen,5,"habib, ustadz, ust",0.0,0.0,0.0
SilverQueen,6,"de, la, su",0.0,0.0,0.0
SilverQueen,7,"gisella, anastasia, mulya",0.0,0.0,0.0
SilverQueen,8,"award, penghargaan, best",0.0,0.9528602361679077,0.0
SilverQueen,9,"sibungbung, miawaug, jess",0.0,0.0,0.0
SilverQueen,10,"isyana, sarasvati, seno",0.0,0.0,0.0
SilverQueen,11,"h7qvqkhavsqrqqjhzofei6hztazhmbbtrdlppwadngl, sol, bfrk23t4zbm963xpl7uvtyerywvwz1nav6mntkwkvbzq",0.0,0.0,0.0
SilverQueen,12,"bernapas, rip, dewa",0.0,0.0,0.0
SilverQueen,13,"高仿包包, 时尚, 衣服",0.0,0.0,0.0
SilverQueen,14,"ni, nak, tu",0.0,0.0,0.0
SilverQueen,15,"btr, zuxxy, luxxy",0.0,0.0,0.0
SilverQueen,16,"kh, nafis, cholil",0.0,0.0,0.0
SilverQueen,17,"tingting, ayu, iki",0.0,0.0,0.0
SilverQueen,18,"dandhy_laksono, achehsultanate, proklamasi",0.0,0.0,0.0
SilverQueen,19,"qrisbri, komitmenbri, bri",0.0,0.0,0.0
SilverQueen,20,"chika, kinsky, yumi",0.0,0.0,0.0
SilverQueen,21,"kau, nagara, wira",0.0,0.0,0.0
SilverQueen,22,"fypシ, shopeehaul, fypviraltwitter",0.0,0.0,0.0
SilverQueen,23,"محمد, الله, سيدنا",0.0,0.0,0.0
SilverQueen,24,"baha, gus, tyasazuri",0.0,0.0,0.0
SilverQueen,25,"galaxys25, itsgalaxys25, samsungid",0.0,0.0,0.0
SilverQueen,26,"scarlett, whitening, angelista",0.0,0.0,0.0
SilverQueen,27,"iqbaal, ramadhan, dhiafakhri",0.0,0.0,0.0
SilverQueen,28,"kiw, malming, ngantuk",0.0,0.0,0.0
SilverQueen,29,"bawang, masukkan, gr",0.0,0.0,0.0
SilverQueen,30,"combipharid, hangestri, megawati",0.0,0.0,0.0
SilverQueen,31,"jet, lion, air",0.0,0.0,0.0
SilverQueen,32,"selaluadayangbaik, merryriana, orang",0.0,0.0,0.0
SilverQueen,33,"rian, fahardhi, tiktok",0.0,0.0,0.0
SilverQueen,34,"gak, nadanya, nyindir",0.0,0.0,0.0
SilverQueen,35,"dwnmemb_, dian, laura",0.0,0.0,0.0
SilverQueen,36,"__________________, ___luckyone, arabil__",0.0,0.0,0.0
SilverQueen,37,"telenovelena, mom, blm",0.0,0.0,0.0
SilverQueen,38,"jargon, kesuksesan, damn",0.0,0.0,0.0
SilverQueen,39,"mah, teu, kang",0.0,0.0,0.0
SilverQueen,40,"siauw, felix, skakmat",0.0,0.0,0.0
SilverQueen,41,"nescafe, produsen, lowongan",0.0,0.0,0.0
SilverQueen,42,"2017, polytron, global",0.0,0.0,0.0
SilverQueen,43,"bekti, ssefmun, indra",0.0,0.0,0.0
SilverQueen,44,"tp201, vivobook, meluncur",0.0,0.0,0.0
SilverQueen,45,"gideon, marcus, fernaldi",0.0,0.0,0.0
SilverQueen,46,"cha, eun, ambassador",0.0,0.0,0.0
SilverQueen,47,"axioo, diakui, asli",0.0,0.0,0.0
SilverQueen,48,"hammerifw, diadakan, februari",0.0,0.0,0.0
SilverQueen,49,"rauf, raden, radenrauf",0.0,0.0,0.0
SilverQueen,50,"qr, livin, kopi",0.0,0.0,0.0
SilverQueen,51,"australia, bekti, pindah",0.0,0.0,0.0
SilverQueen,52,"ampat, tambang, raja",0.0,0.0,0.0
SilverQueen,53,"tanyakanrl, hayuuuuukk, cewe",0.0,0.0,0.0
SilverQueen,54,"jodoh, hestek, pakein",0.0,0.0,0.0
SilverQueen,55,"posted, photo, just",0.0,0.0,0.0
SilverQueen,56,"officialcatcoin, catcoin, giveaway",0.0,0.0,0.0
SilverQueen,57,"metro_tv, mandiri, terbaik",0.0,0.0,0.0
SilverQueen,58,"goooo, umurnya, kmu",0.0,0.0,0.0
Chitato,-1,"yg, indonesia, brand",0.8767781555652618,0.8914478540420532,0.8418366312980652
Chitato,0,"the, and, to",0.9450253744920095,0.8537200868129731,0.8441098928451538
Chitato,1,"diskon, brand, promo",0.9029147773981094,0.9449707120656967,0.0
Chitato,2,"yg, ga, aja",0.9054745435714722,0.990892767906189,0.9918732047080994
Chitato,3,"chef, zahra, gozali",0.0,0.0,0.0
Chitato,4,"dennysantoso, indonesia, tarikuang",0.9986600875854492,0.0,0.0
Chitato,5,"habib, ustadz, ust",0.0,0.0,0.0
Chitato,6,"de, la, su",0.0,0.0,0.0
Chitato,7,"gisella, anastasia, mulya",0.0,0.0,0.0
Chitato,8,"award, penghargaan, best",0.0,0.0,0.0
Chitato,9,"sibungbung, miawaug, jess",0.0,0.0,0.0
Chitato,10,"isyana, sarasvati, seno",0.0,0.0,0.0
Chitato,11,"h7qvqkhavsqrqqjhzofei6hztazhmbbtrdlppwadngl, sol, bfrk23t4zbm963xpl7uvtyerywvwz1nav6mntkwkvbzq",0.0,0.0,0.0
Chitato,12,"bernapas, rip, dewa",0.0,0.0,0.0
Chitato,13,"高仿包包, 时尚, 衣服",0.0,0.0,0.0
Chitato,14,"ni, nak, tu",0.0,0.0,0.0
Chitato,15,"btr, zuxxy, luxxy",0.0,0.0,0.0
Chitato,16,"kh, nafis, cholil",0.0,0.0,0.0
Chitato,17,"tingting, ayu, iki",0.0,0.0,0.0
Chitato,18,"dandhy_laksono, achehsultanate, proklamasi",0.0,0.0,0.0
Chitato,19,"qrisbri, komitmenbri, bri",0.0,0.0,0.0
Chitato,20,"chika, kinsky, yumi",0.0,0.0,0.0
Chitato,21,"kau, nagara, wira",0.0,0.0,0.0
Chitato,22,"fypシ, shopeehaul, fypviraltwitter",0.0,0.0,0.0
Chitato,23,"محمد, الله, سيدنا",0.0,0.0,0.0
Chitato,24,"baha, gus, tyasazuri",0.0,0.0,0.0
Chitato,25,"galaxys25, itsgalaxys25, samsungid",0.0,0.0,0.0
Chitato,26,"scarlett, whitening, angelista",0.0,0.0,0.0
Chitato,27,"iqbaal, ramadhan, dhiafakhri",0.0,0.0,0.0
Chitato,28,"kiw, malming, ngantuk",0.0,0.0,0.0
Chitato,29,"bawang, masukkan, gr",0.0,0.0,0.0
Chitato,30,"combipharid, hangestri, megawati",0.0,0.0,0.0
Chitato,31,"jet, lion, air",0.0,0.0,0.0
Chitato,32,"selaluadayangbaik, merryriana, orang",0.0,0.0,0.0
Chitato,33,"rian, fahardhi, tiktok",0.0,0.0,0.0
Chitato,34,"gak, nadanya, nyindir",0.0,0.0,0.0
Chitato,35,"dwnmemb_, dian, laura",0.0,0.0,0.0
Chitato,36,"__________________, ___luckyone, arabil__",0.0,0.0,0.0
Chitato,37,"telenovelena, mom, blm",0.0,0.0,0.0
Chitato,38,"jargon, kesuksesan, damn",0.0,0.0,0.0
Chitato,39,"mah, teu, kang",0.0,0.0,0.0
Chitato,40,"siauw, felix, skakmat",0.0,0.0,0.0
Chitato,41,"nescafe, produsen, lowongan",0.0,0.0,0.0
Chitato,42,"2017, polytron, global",0.0,0.0,0.0
Chitato,43,"bekti, ssefmun, indra",0.0,0.0,0.0
Chitato,44,"tp201, vivobook, meluncur",0.0,0.0,0.0
Chitato,45,"gideon, marcus, fernaldi",0.0,0.0,0.0
Chitato,46,"cha, eun, ambassador",0.0,0.0,0.0
Chitato,47,"axioo, diakui, asli",0.0,0.0,0.0
Chitato,48,"hammerifw, diadakan, februari",0.0,0.0,0.0
Chitato,49,"rauf, raden, radenrauf",0.0,0.0,0.0
Chitato,50,"qr, livin, kopi",0.0,0.0,0.0
Chitato,51,"australia, bekti, pindah",0.0,0.0,0.0
Chitato,52,"ampat, tambang, raja",0.0,0.0,0.0
Chitato,53,"tanyakanrl, hayuuuuukk, cewe",0.0,0.0,0.0
Chitato,54,"jodoh, hestek, pakein",0.0,0.0,0.0
Chitato,55,"posted, photo, just",0.0,0.0,0.0
Chitato,56,"officialcatcoin, catcoin, giveaway",0.0,0.0,0.0
Chitato,57,"metro_tv, mandiri, terbaik",0.0,0.0,0.0
Chitato,58,"goooo, umurnya, kmu",0.0,0.0,0.0
Qtela,-1,"yg, indonesia, brand",0.8910973072052002,0.0,0.0
Qtela,0,"the, and, to",0.842103898525238,0.989464521408081,0.0
Qtela,1,"diskon, brand, promo",0.0,0.0,0.0
Qtela,2,"yg, ga, aja",0.0,0.0,0.0
Qtela,3,"chef, zahra, gozali",0.0,0.0,0.0
Qtela,4,"dennysantoso, indonesia, tarikuang",0.0,0.0,0.0
Qtela,5,"habib, ustadz, ust",0.0,0.0,0.0
Qtela,6,"de, la, su",0.0,0.0,0.0
Qtela,7,"gisella, anastasia, mulya",0.0,0.0,0.0
Qtela,8,"award, penghargaan, best",0.0,0.0,0.0
Qtela,9,"sibungbung, miawaug, jess",0.0,0.0,0.0
Qtela,10,"isyana, sarasvati, seno",0.0,0.0,0.0
Qtela,11,"h7qvqkhavsqrqqjhzofei6hztazhmbbtrdlppwadngl, sol, bfrk23t4zbm963xpl7uvtyerywvwz1nav6mntkwkvbzq",0.0,0.0,0.0
Qtela,12,"bernapas, rip, dewa",0.0,0.0,0.0
Qtela,13,"高仿包包, 时尚, 衣服",0.0,0.0,0.0
Qtela,14,"ni, nak, tu",0.0,0.0,0.0
Qtela,15,"btr, zuxxy, luxxy",0.0,0.0,0.0
Qtela,16,"kh, nafis, cholil",0.0,0.0,0.0
Qtela,17,"tingting, ayu, iki",0.0,0.0,0.0
Qtela,18,"dandhy_laksono, achehsultanate, proklamasi",0.0,0.0,0.0
Qtela,19,"qrisbri, komitmenbri, bri",0.0,0.0,0.0
Qtela,20,"chika, kinsky, yumi",0.0,0.0,0.0
Qtela,21,"kau, nagara, wira",0.0,0.0,0.0
Qtela,22,"fypシ, shopeehaul, fypviraltwitter",0.0,0.0,0.0
Qtela,23,"محمد, الله, سيدنا",0.0,0.0,0.0
Qtela,24,"baha, gus, tyasazuri",0.0,0.0,0.0
Qtela,25,"galaxys25, itsgalaxys25, samsungid",0.0,0.0,0.0
Qtela,26,"scarlett, whitening, angelista",0.0,0.0,0.0
Qtela,27,"iqbaal, ramadhan, dhiafakhri",0.0,0.0,0.0
Qtela,28,"kiw, malming, ngantuk",0.0,0.0,0.0
Qtela,29,"bawang, masukkan, gr",0.0,0.0,0.0
Qtela,30,"combipharid, hangestri, megawati",0.0,0.0,0.0
Qtela,31,"jet, lion, air",0.0,0.0,0.0
Qtela,32,"selaluadayangbaik, merryriana, orang",0.0,0.0,0.0
Qtela,33,"rian, fahardhi, tiktok",0.0,0.0,0.0
Qtela,34,"gak, nadanya, nyindir",0.0,0.0,0.0
Qtela,35,"dwnmemb_, dian, laura",0.0,0.0,0.0
Qtela,36,"__________________, ___luckyone, arabil__",0.0,0.0,0.0
Qtela,37,"telenovelena, mom, blm",0.0,0.0,0.0
Qtela,38,"jargon, kesuksesan, damn",0.0,0.0,0.0
Qtela,39,"mah, teu, kang",0.0,0.0,0.0
Qtela,40,"siauw, felix, skakmat",0.0,0.0,0.0
Qtela,41,"nescafe, produsen, lowongan",0.0,0.0,0.0
Qtela,42,"2017, polytron, global",0.0,0.0,0.0
Qtela,43,"bekti, ssefmun, indra",0.0,0.0,0.0
Qtela,44,"tp201, vivobook, meluncur",0.0,0.0,0.0
Qtela,45,"gideon, marcus, fernaldi",0.0,0.0,0.0
Qtela,46,"cha, eun, ambassador",0.0,0.0,0.0
Qtela,47,"axioo, diakui, asli",0.0,0.0,0.0
Qtela,48,"hammerifw, diadakan, februari",0.0,0.0,0.0
Qtela,49,"rauf, raden, radenrauf",0.0,0.0,0.0
Qtela,50,"qr, livin, kopi",0.0,0.0,0.0
Qtela,51,"australia, bekti, pindah",0.0,0.0,0.0
Qtela,52,"ampat, tambang, raja",0.0,0.0,0.0
Qtela,53,"tanyakanrl, hayuuuuukk, cewe",0.0,0.0,0.0
Qtela,54,"jodoh, hestek, pakein",0.0,0.0,0.0
Qtela,55,"posted, photo, just",0.0,0.0,0.0
Qtela,56,"officialcatcoin, catcoin, giveaway",0.0,0.0,0.0
Qtela,57,"metro_tv, mandiri, terbaik",0.0,0.0,0.0
Qtela,58,"goooo, umurnya, kmu",0.0,0.0,0.0
Wings Group,-1,"yg, indonesia, brand",0.0,0.8507022261619568,0.0
Wings Group,0,"the, and, to",0.9756298065185547,0.9736069440841675,0.0
Wings Group,1,"diskon, brand, promo",0.7858063578605652,0.0,0.0
Wings Group,2,"yg, ga, aja",0.5676030516624451,0.0,0.0
Wings Group,3,"chef, zahra, gozali",0.0,0.0,0.0
Wings Group,4,"dennysantoso, indonesia, tarikuang",0.9950227737426758,0.9963353872299194,0.0
Wings Group,5,"habib, ustadz, ust",0.0,0.0,0.0
Wings Group,6,"de, la, su",0.0,0.0,0.0
Wings Group,7,"gisella, anastasia, mulya",0.0,0.0,0.0
Wings Group,8,"award, penghargaan, best",0.0,0.9938606023788452,0.0
Wings Group,9,"sibungbung, miawaug, jess",0.0,0.0,0.0
Wings Group,10,"isyana, sarasvati, seno",0.0,0.0,0.0
Wings Group,11,"h7qvqkhavsqrqqjhzofei6hztazhmbbtrdlppwadngl, sol, bfrk23t4zbm963xpl7uvtyerywvwz1nav6mntkwkvbzq",0.0,0.0,0.0
Wings Group,12,"bernapas, rip, dewa",0.0,0.0,0.0
Wings Group,13,"高仿包包, 时尚, 衣服",0.0,0.0,0.0
Wings Group,14,"ni, nak, tu",0.0,0.0,0.0
Wings Group,15,"btr, zuxxy, luxxy",0.0,0.0,0.0
Wings Group,16,"kh, nafis, cholil",0.0,0.0,0.0
Wings Group,17,"tingting, ayu, iki",0.0,0.0,0.0
Wings Group,18,"dandhy_laksono, achehsultanate, proklamasi",0.0,0.0,0.0
Wings Group,19,"qrisbri, komitmenbri, bri",0.0,0.0,0.0
Wings Group,20,"chika, kinsky, yumi",0.0,0.0,0.0
Wings Group,21,"kau, nagara, wira",0.0,0.0,0.0
Wings Group,22,"fypシ, shopeehaul, fypviraltwitter",0.0,0.0,0.0
Wings Group,23,"محمد, الله, سيدنا",0.0,0.0,0.0
Wings Group,24,"baha, gus, tyasazuri",0.0,0.0,0.0
Wings Group,25,"galaxys25, itsgalaxys25, samsungid",0.0,0.0,0.0
Wings Group,26,"scarlett, whitening, angelista",0.0,0.0,0.0
Wings Group,27,"iqbaal, ramadhan, dhiafakhri",0.0,0.0,0.0
Wings Group,28,"kiw, malming, ngantuk",0.0,0.0,0.0
Wings Group,29,"bawang, masukkan, gr",0.0,0.0,0.0
Wings Group,30,"combipharid, hangestri, megawati",0.0,0.0,0.0
Wings Group,31,"jet, lion, air",0.0,0.0,0.0
Wings Group,32,"selaluadayangbaik, merryriana, orang",0.0,0.0,0.0
Wings Group,33,"rian, fahardhi, tiktok",0.0,0.0,0.0
Wings Group,34,"gak, nadanya, nyindir",0.0,0.0,0.0
Wings Group,35,"dwnmemb_, dian, laura",0.0,0.0,0.0
Wings Group,36,"__________________, ___luckyone, arabil__",0.0,0.0,0.0
Wings Group,37,"telenovelena, mom, blm",0.0,0.0,0.0
Wings Group,38,"jargon, kesuksesan, damn",0.0,0.0,0.0
Wings Group,39,"mah, teu, kang",0.0,0.0,0.0
Wings Group,40,"siauw, felix, skakmat",0.0,0.0,0.0
Wings Group,41,"nescafe, produsen, lowongan",0.0,0.0,0.0
Wings Group,42,"2017, polytron, global",0.0,0.0,0.0
Wings Group,43,"bekti, ssefmun, indra",0.0,0.0,0.0
Wings Group,44,"tp201, vivobook, meluncur",0.0,0.0,0.0
Wings Group,45,"gideon, marcus, fernaldi",0.0,0.0,0.0
Wings Group,46,"cha, eun, ambassador",0.0,0.0,0.0
Wings Group,47,"axioo, diakui, asli",0.0,0.0,0.0
Wings Group,48,"hammerifw, diadakan, februari",0.0,0.0,0.0
Wings Group,49,"rauf, raden, radenrauf",0.0,0.0,0.0
Wings Group,50,"qr, livin, kopi",0.0,0.0,0.0
Wings Group,51,"australia, bekti, pindah",0.0,0.0,0.0
Wings Group,52,"ampat, tambang, raja",0.0,0.0,0.0
Wings Group,53,"tanyakanrl, hayuuuuukk, cewe",0.0,0.0,0.0
Wings Group,54,"jodoh, hestek, pakein",0.0,0.0,0.0
Wings Group,55,"posted, photo, just",0.0,0.0,0.0
Wings Group,56,"officialcatcoin, catcoin, giveaway",0.0,0.0,0.0
Wings Group,57,"metro_tv, mandiri, terbaik",0.0,0.0,0.0
Wings Group,58,"goooo, umurnya, kmu",0.0,0.0,0.0
So Klin,-1,"yg, indonesia, brand",0.0,0.9978359937667847,0.0
So Klin,0,"the, and, to",0.9839513301849365,0.9849434196949005,0.9631703495979309
So Klin,1,"diskon, brand, promo",0.0,0.9979350566864014,0.0
So Klin,2,"yg, ga, aja",0.0,0.0,0.0
So Klin,3,"chef, zahra, gozali",0.0,0.0,0.0
So Klin,4,"dennysantoso, indonesia, tarikuang",0.0,0.0,0.0
So Klin,5,"habib, ustadz, ust",0.0,0.0,0.0
So Klin,6,"de, la, su",0.0,0.0,0.0
So Klin,7,"gisella, anastasia, mulya",0.0,0.0,0.0
So Klin,8,"award, penghargaan, best",0.0,0.0,0.0
So Klin,9,"sibungbung, miawaug, jess",0.0,0.0,0.0
So Klin,10,"isyana, sarasvati, seno",0.0,0.0,0.0
So Klin,11,"h7qvqkhavsqrqqjhzofei6hztazhmbbtrdlppwadngl, sol, bfrk23t4zbm963xpl7uvtyerywvwz1nav6mntkwkvbzq",0.0,0.0,0.0
So Klin,12,"bernapas, rip, dewa",0.0,0.0,0.0
So Klin,13,"高仿包包, 时尚, 衣服",0.0,0.0,0.0
So Klin,14,"ni, nak, tu",0.0,0.0,0.0
So Klin,15,"btr, zuxxy, luxxy",0.0,0.0,0.0
So Klin,16,"kh, nafis, cholil",0.0,0.0,0.0
So Klin,17,"tingting, ayu, iki",0.0,0.0,0.0
So Klin,18,"dandhy_laksono, achehsultanate, proklamasi",0.0,0.0,0.0
So Klin,19,"qrisbri, komitmenbri, bri",0.0,0.0,0.0
So Klin,20,"chika, kinsky, yumi",0.0,0.0,0.0
So Klin,21,"kau, nagara, wira",0.0,0.0,0.0
So Klin,22,"fypシ, shopeehaul, fypviraltwitter",0.0,0.0,0.0
So Klin,23,"محمد, الله, سيدنا",0.0,0.0,0.0
So Klin,24,"baha, gus, tyasazuri",0.0,0.0,0.0
So Klin,25,"galaxys25, itsgalaxys25, samsungid",0.0,0.0,0.0
So Klin,26,"scarlett, whitening, angelista",0.0,0.0,0.0
So Klin,27,"iqbaal, ramadhan, dhiafakhri",0.0,0.0,0.0
So Klin,28,"kiw, malming, ngantuk",0.0,0.0,0.0
So Klin,29,"bawang, masukkan, gr",0.0,0.0,0.0
So Klin,30,"combipharid, hangestri, megawati",0.0,0.0,0.0
So Klin,31,"jet, lion, air",0.0,0.0,0.0
So Klin,32,"selaluadayangbaik, merryriana, orang",0.0,0.0,0.0
So Klin,33,"rian, fahardhi, tiktok",0.0,0.0,0.0
So Klin,34,"gak, nadanya, nyindir",0.0,0.0,0.0
So Klin,35,"dwnmemb_, dian, laura",0.0,0.0,0.0
So Klin,36,"__________________, ___luckyone, arabil__",0.0,0.0,0.0
So Klin,37,"telenovelena, mom, blm",0.0,0.0,0.0
So Klin,38,"jargon, kesuksesan, damn",0.0,0.0,0.0
So Klin,39,"mah, teu, kang",0.0,0.0,0.0
So Klin,40,"siauw, felix, skakmat",0.0,0.0,0.0
So Klin,41,"nescafe, produsen, lowongan",0.0,0.0,0.0
So Klin,42,"2017, polytron, global",0.0,0.0,0.0
So Klin,43,"bekti, ssefmun, indra",0.0,0.0,0.0
So Klin,44,"tp201, vivobook, meluncur",0.0,0.0,0.0
So Klin,45,"gideon, marcus, fernaldi",0.0,0.0,0.0
So Klin,46,"cha, eun, ambassador",0.0,0.0,0.0
So Klin,47,"axioo, diakui, asli",0.0,0.0,0.0
So Klin,48,"hammerifw, diadakan, februari",0.0,0.0,0.0
So Klin,49,"rauf, raden, radenrauf",0.0,0.0,0.0
So Klin,50,"qr, livin, kopi",0.0,0.0,0.0
So Klin,51,"australia, bekti, pindah",0.0,0.0,0.0
So Klin,52,"ampat, tambang, raja",0.0,0.0,0.0
So Klin,53,"tanyakanrl, hayuuuuukk, cewe",0.0,0.0,0.0
So Klin,54,"jodoh, hestek, pakein",0.0,0.0,0.0
So Klin,55,"posted, photo, just",0.0,0.0,0.0
So Klin,56,"officialcatcoin, catcoin, giveaway",0.0,0.0,0.0
So Klin,57,"metro_tv, mandiri, terbaik",0.0,0.0,0.0
So Klin,58,"goooo, umurnya, kmu",0.0,0.0,0.0
Sunlight,-1,"yg, indonesia, brand",0.939441692829132,0.994805634021759,0.8686844110488892
Sunlight,0,"the, and, to",0.9110614998000008,0.8739944323897362,0.0
Sunlight,1,"diskon, brand, promo",0.8555343449115753,0.9953011870384216,0.0
Sunlight,2,"yg, ga, aja",0.9987448155879974,0.0,0.0
Sunlight,3,"chef, zahra, gozali",0.0,0.0,0.0
Sunlight,4,"dennysantoso, indonesia, tarikuang",0.0,0.9770803153514862,0.0
Sunlight,5,"habib, ustadz, ust",0.0,0.0,0.0
Sunlight,6,"de, la, su",0.0,0.0,0.0
Sunlight,7,"gisella, anastasia, mulya",0.0,0.0,0.0
Sunlight,8,"award, penghargaan, best",0.0,0.0,0.0
Sunlight,9,"sibungbung, miawaug, jess",0.0,0.0,0.0
Sunlight,10,"isyana, sarasvati, seno",0.0,0.0,0.0
Sunlight,11,"h7qvqkhavsqrqqjhzofei6hztazhmbbtrdlppwadngl, sol, bfrk23t4zbm963xpl7uvtyerywvwz1nav6mntkwkvbzq",0.0,0.0,0.0
Sunlight,12,"bernapas, rip, dewa",0.0,0.0,0.0
Sunlight,13,"高仿包包, 时尚, 衣服",0.0,0.0,0.0
Sunlight,14,"ni, nak, tu",0.0,0.0,0.0
Sunlight,15,"btr, zuxxy, luxxy",0.0,0.0,0.0
Sunlight,16,"kh, nafis, cholil",0.0,0.0,0.0
Sunlight,17,"tingting, ayu, iki",0.0,0.0,0.0
Sunlight,18,"dandhy_laksono, achehsultanate, proklamasi",0.0,0.0,0.0
Sunlight,19,"qrisbri, komitmenbri, bri",0.0,0.0,0.0
Sunlight,20,"chika, kinsky, yumi",0.0,0.0,0.0
Sunlight,21,"kau, nagara, wira",0.0,0.0,0.0
Sunlight,22,"fypシ, shopeehaul, fypviraltwitter",0.0,0.0,0.0
Sunlight,23,"محمد, الله, سيدنا",0.0,0.0,0.0
Sunlight,24,"baha, gus, tyasazuri",0.0,0.0,0.0
Sunlight,25,"galaxys25, itsgalaxys25, samsungid",0.0,0.0,0.0
Sunlight,26,"scarlett, whitening, angelista",0.0,0.0,0.0
Sunlight,27,"iqbaal, ramadhan, dhiafakhri",0.0,0.0,0.0
Sunlight,28,"kiw, malming, ngantuk",0.0,0.0,0.0
Sunlight,29,"bawang, masukkan, gr",0.0,0.0,0.0
Sunlight,30,"combipharid, hangestri, megawati",0.0,0.0,0.0
Sunlight,31,"jet, lion, air",0.0,0.0,0.0
Sunlight,32,"selaluadayangbaik, merryriana, orang",0.0,0.0,0.0
Sunlight,33,"rian, fahardhi, tiktok",0.0,0.0,0.0
Sunlight,34,"gak, nadanya, nyindir",0.0,0.0,0.0
Sunlight,35,"dwnmemb_, dian, laura",0.0,0.0,0.0
Sunlight,36,"__________________, ___luckyone, arabil__",0.0,0.0,0.0
Sunlight,37,"telenovelena, mom, blm",0.0,0.0,0.0
Sunlight,38,"jargon, kesuksesan, damn",0.0,0.0,0.0
Sunlight,39,"mah, teu, kang",0.0,0.0,0.0
Sunlight,40,"siauw, felix, skakmat",0.0,0.0,0.0
Sunlight,41,"nescafe, produsen, lowongan",0.0,0.0,0.0
Sunlight,42,"2017, polytron, global",0.0,0.0,0.0
Sunlight,43,"bekti, ssefmun, indra",0.0,0.0,0.0
Sunlight,44,"tp201, vivobook, meluncur",0.0,0.0,0.0
Sunlight,45,"gideon, marcus, fernaldi",0.0,0.0,0.0
Sunlight,46,"cha, eun, ambassador",0.0,0.0,0.0
Sunlight,47,"axioo, diakui, asli",0.0,0.0,0.0
Sunlight,48,"hammerifw, diadakan, februari",0.0,0.0,0.0
Sunlight,49,"rauf, raden, radenrauf",0.0,0.0,0.0
Sunlight,50,"qr, livin, kopi",0.0,0.0,0.0
Sunlight,51,"australia, bekti, pindah",0.0,0.0,0.0
Sunlight,52,"ampat, tambang, raja",0.0,0.0,0.0
Sunlight,53,"tanyakanrl, hayuuuuukk, cewe",0.0,0.0,0.0
Sunlight,54,"jodoh, hestek, pakein",0.0,0.0,0.0
Sunlight,55,"posted, photo, just",0.0,0.0,0.0
Sunlight,56,"officialcatcoin, catcoin, giveaway",0.0,0.0,0.0
Sunlight,57,"metro_tv, mandiri, terbaik",0.0,0.0,0.0
Sunlight,58,"goooo, umurnya, kmu",0.0,0.0,0.0
Daia,-1,"yg, indonesia, brand",0.9441370368003845,0.9625512361526489,0.0
Daia,0,"the, and, to",0.0,0.9585290551185608,0.0
Daia,1,"diskon, brand, promo",0.0,0.0,0.0
Daia,2,"yg, ga, aja",0.0,0.0,0.0
Daia,3,"chef, zahra, gozali",0.0,0.0,0.0
Daia,4,"dennysantoso, indonesia, tarikuang",0.0,0.0,0.0
Daia,5,"habib, ustadz, ust",0.0,0.0,0.0
Daia,6,"de, la, su",0.0,0.0,0.0
Daia,7,"gisella, anastasia, mulya",0.0,0.0,0.0
Daia,8,"award, penghargaan, best",0.0,0.0,0.0
Daia,9,"sibungbung, miawaug, jess",0.0,0.0,0.0
Daia,10,"isyana, sarasvati, seno",0.0,0.0,0.0
Daia,11,"h7qvqkhavsqrqqjhzofei6hztazhmbbtrdlppwadngl, sol, bfrk23t4zbm963xpl7uvtyerywvwz1nav6mntkwkvbzq",0.0,0.0,0.0
Daia,12,"bernapas, rip, dewa",0.0,0.0,0.0
Daia,13,"高仿包包, 时尚, 衣服",0.0,0.0,0.0
Daia,14,"ni, nak, tu",0.0,0.0,0.0
Daia,15,"btr, zuxxy, luxxy",0.0,0.0,0.0
Daia,16,"kh, nafis, cholil",0.0,0.0,0.0
Daia,17,"tingting, ayu, iki",0.0,0.0,0.0
Daia,18,"dandhy_laksono, achehsultanate, proklamasi",0.0,0.0,0.0
Daia,19,"qrisbri, komitmenbri, bri",0.0,0.0,0.0
Daia,20,"chika, kinsky, yumi",0.0,0.0,0.0
Daia,21,"kau, nagara, wira",0.0,0.0,0.0
Daia,22,"fypシ, shopeehaul, fypviraltwitter",0.0,0.0,0.0
Daia,23,"محمد, الله, سيدنا",0.0,0.0,0.0
Daia,24,"baha, gus, tyasazuri",0.0,0.0,0.0
Daia,25,"galaxys25, itsgalaxys25, samsungid",0.0,0.0,0.0
Daia,26,"scarlett, whitening, angelista",0.0,0.0,0.0
Daia,27,"iqbaal, ramadhan, dhiafakhri",0.0,0.0,0.0
Daia,28,"kiw, malming, ngantuk",0.0,0.0,0.0
Daia,29,"bawang, masukkan, gr",0.0,0.0,0.0
